path	baseline_sha256	final_sha256	disposition	unresolved	evidence
api/src/Modules/Notifications/Wallow.Notifications.Api/Contracts/Push/DeviceRegistrationResponse.cs	4572c335ea19ff4c099de545ef0fa5ecdcf641e7aa6a8fddd23e8653bc1f23b4	4572c335ea19ff4c099de545ef0fa5ecdcf641e7aa6a8fddd23e8653bc1f23b4	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Api/Contracts/Push/RegisterDeviceRequest.cs	35745b1e4c621a6e66af86a56efc72345cc5e5964124a5e560ffc951848d3070	35745b1e4c621a6e66af86a56efc72345cc5e5964124a5e560ffc951848d3070	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Api/Contracts/Push/SendPushRequest.cs	f0b23416e071fe95d9a7313eb9d4c35bef8bfad08a287b09f4c2feadbe27fe9c	f0b23416e071fe95d9a7313eb9d4c35bef8bfad08a287b09f4c2feadbe27fe9c	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Api/Contracts/Push/TenantPushConfigResponse.cs	8859aececd0064ecc61f11016248d52f126bec32b24860d169ca39e8e48990d0	8859aececd0064ecc61f11016248d52f126bec32b24860d169ca39e8e48990d0	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Api/Contracts/Push/UpsertTenantPushConfigRequest.cs	6a739d5dc40506bc7d957b244ef0231fe38343797b31b09f188967304df67477	6a739d5dc40506bc7d957b244ef0231fe38343797b31b09f188967304df67477	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Api/Controllers/NotificationsController.cs	06ed7b8070f4db0b81c1d56299e07554729ec50837dd4f7841cb1a9be65aa677	06ed7b8070f4db0b81c1d56299e07554729ec50837dd4f7841cb1a9be65aa677	reviewed-and-already-useful		Read current-user dispatch and MarkNotificationReadHandler ownership check; endpoint summaries match behavior.
api/src/Modules/Notifications/Wallow.Notifications.Api/Controllers/PushConfigurationController.cs	9f136c7c38ef8a8f04ee97842fd0c8dcb91e401e30dc5412f463dcd27a5977c8	9f136c7c38ef8a8f04ee97842fd0c8dcb91e401e30dc5412f463dcd27a5977c8	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Api/Controllers/PushDevicesController.cs	9768f7d1d074a5610f125b9a581db697739b7de739a45aa493dee507b568fce6	9768f7d1d074a5610f125b9a581db697739b7de739a45aa493dee507b568fce6	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Api/Controllers/UserNotificationSettingsController.cs	e5a66a78afe20c33fa534351b25b59a7c870edbc165a1b395bdcc0eed539a384	e5a66a78afe20c33fa534351b25b59a7c870edbc165a1b395bdcc0eed539a384	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Api/Wallow.Notifications.Api.csproj	58ea6655c51327064806f41ac684a89c416503bc3372c7fe63efb0462d3cc1b4	58ea6655c51327064806f41ac684a89c416503bc3372c7fe63efb0462d3cc1b4	verified-no-comments		Parsed XML comments and read owning build/configuration entries; non-comment XML elements, attributes and values match baseline.
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Commands/SendEmail/SendEmailCommand.cs	3eabb625e9ff0cd0a04de99612af86beaeaae4802f8505230acb4ac93d5b3efa	3eabb625e9ff0cd0a04de99612af86beaeaae4802f8505230acb4ac93d5b3efa	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Commands/SendEmail/SendEmailHandler.cs	f08770d975a916255272373a20f88bd8ca5c1a35a4cb351270495fd6bb78de18	f08770d975a916255272373a20f88bd8ca5c1a35a4cb351270495fd6bb78de18	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Commands/SendEmail/SendEmailValidator.cs	53569f6be80459e78cc285664bb850bec01c1b8252602d626c6af9a81bf481f4	53569f6be80459e78cc285664bb850bec01c1b8252602d626c6af9a81bf481f4	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Commands/UpdateEmailPreferences/UpdateEmailPreferencesCommand.cs	7445edea302516c345779d2a66419b61858855537b064c83cd240b5dd37f97fa	7445edea302516c345779d2a66419b61858855537b064c83cd240b5dd37f97fa	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Commands/UpdateEmailPreferences/UpdateEmailPreferencesHandler.cs	11cf3c40226f2b608b8c1bff86073d46a0158312f312432ff89c036c0c1c2f79	11cf3c40226f2b608b8c1bff86073d46a0158312f312432ff89c036c0c1c2f79	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Commands/UpdateEmailPreferences/UpdateEmailPreferencesValidator.cs	529fc45f487c28a4726538a8958d0ff9c831a330f6b60d16f928e923fcf00c8c	529fc45f487c28a4726538a8958d0ff9c831a330f6b60d16f928e923fcf00c8c	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/DTOs/EmailDto.cs	067abed2caf4a42c19c09a4b2d1263d7b5ad4da185a2357044c700302d0391f5	067abed2caf4a42c19c09a4b2d1263d7b5ad4da185a2357044c700302d0391f5	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/DTOs/EmailPreferenceDto.cs	e264e4fae234572e2dbe6e43a3d0fa1ebd3d4624b2f17f7c75d53e1f68cc6d9f	e264e4fae234572e2dbe6e43a3d0fa1ebd3d4624b2f17f7c75d53e1f68cc6d9f	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Interfaces/IEmailMessageRepository.cs	c5f615f90208bd24f7819f7b046d1ed01fe3de9e6c11969d8189e2e71981e058	c5f615f90208bd24f7819f7b046d1ed01fe3de9e6c11969d8189e2e71981e058	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Interfaces/IEmailPreferenceRepository.cs	89ed2b14d0af412c490d99e3c710434db18a9b90a672d0467411a657f1a9cbee	89ed2b14d0af412c490d99e3c710434db18a9b90a672d0467411a657f1a9cbee	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Interfaces/IEmailProvider.cs	8dbf5e1e40a2eeba066f320c93562a58f7ec15495be72d69c14ce7921447a966	8dbf5e1e40a2eeba066f320c93562a58f7ec15495be72d69c14ce7921447a966	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Interfaces/IEmailTemplateService.cs	d9681de47349b8ed331d3214c3025581f23ceae0a8c8a8570f385fbe391fb3c0	d9681de47349b8ed331d3214c3025581f23ceae0a8c8a8570f385fbe391fb3c0	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Mappings/EmailMappings.cs	b328d21212cab6aaa97a5bd557b81181af703144740383934fd7730b77d8ac9d	b328d21212cab6aaa97a5bd557b81181af703144740383934fd7730b77d8ac9d	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Queries/GetEmailPreferences/GetEmailPreferencesHandler.cs	149ff4dad0593326f081406ab5bc6b21dc99e9fc257d9813f5ca45ba3594ee37	149ff4dad0593326f081406ab5bc6b21dc99e9fc257d9813f5ca45ba3594ee37	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Queries/GetEmailPreferences/GetEmailPreferencesQuery.cs	7bc9318337866f4a3227966d0f3a1d8ac8315e7f66bce602492a5ad0e3082026	7bc9318337866f4a3227966d0f3a1d8ac8315e7f66bce602492a5ad0e3082026	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Email/Telemetry/EmailModuleTelemetry.cs	3df9cdfffd32525f472abd0fdd26dd6430d592878ab1492927c4192148aae329	3df9cdfffd32525f472abd0fdd26dd6430d592878ab1492927c4192148aae329	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Commands/ArchiveNotification/ArchiveNotificationCommand.cs	8171a4f1c43bbc443d7d7db14fceda3190880e35cc8b288addd894bac85f7801	8171a4f1c43bbc443d7d7db14fceda3190880e35cc8b288addd894bac85f7801	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Commands/ArchiveNotification/ArchiveNotificationHandler.cs	08a2c8b4b0e841c79096eeacb7b6934e73f2423cd0e4ce161cf1c370ce012ba9	08a2c8b4b0e841c79096eeacb7b6934e73f2423cd0e4ce161cf1c370ce012ba9	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Commands/MarkAllNotificationsRead/MarkAllNotificationsReadCommand.cs	cbf6cde923f8b87235319c71316be639f87182b616c741795298869a1cae46bc	cbf6cde923f8b87235319c71316be639f87182b616c741795298869a1cae46bc	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Commands/MarkAllNotificationsRead/MarkAllNotificationsReadHandler.cs	0d7429c3a870d06cfb784f91279ce289ebc801e34d870780add7f4a36dc73604	0d7429c3a870d06cfb784f91279ce289ebc801e34d870780add7f4a36dc73604	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Commands/MarkNotificationRead/MarkNotificationReadCommand.cs	78a2165cee6edfdf6792950858cb5c30919cc15eef7177d72d77f7148b4c3a16	78a2165cee6edfdf6792950858cb5c30919cc15eef7177d72d77f7148b4c3a16	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Commands/MarkNotificationRead/MarkNotificationReadHandler.cs	b2328102495daae944b3f390c1fb2588ab15c2ab27e430382599fbf42f9e86e9	b2328102495daae944b3f390c1fb2588ab15c2ab27e430382599fbf42f9e86e9	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Commands/SendNotification/SendNotificationCommand.cs	2ace4703f70fbb59be13dca62812a2127550faa0fcf3bbc0670bb2b177a7a4e3	2ace4703f70fbb59be13dca62812a2127550faa0fcf3bbc0670bb2b177a7a4e3	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Commands/SendNotification/SendNotificationHandler.cs	b8505811ed1dd6358036e811c6c8ad5c683f23b401e26381ae42a6958ad1c04d	b8505811ed1dd6358036e811c6c8ad5c683f23b401e26381ae42a6958ad1c04d	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Commands/SendNotification/SendNotificationValidator.cs	b4f99303346ae2d4651aa8b873f06779f777612c0f6c31f71b70efedbc6e07da	b4f99303346ae2d4651aa8b873f06779f777612c0f6c31f71b70efedbc6e07da	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/DTOs/NotificationDto.cs	e788308264ac7a2bd471b103ec3ac0cca176550d379b8aee10af56dc37fbfe2b	e788308264ac7a2bd471b103ec3ac0cca176550d379b8aee10af56dc37fbfe2b	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Interfaces/INotificationRepository.cs	6ac4e323d98b2ec5a73833931b9e6c957aa4f6effe76bd668a1281223d2b4e85	6ac4e323d98b2ec5a73833931b9e6c957aa4f6effe76bd668a1281223d2b4e85	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Interfaces/INotificationService.cs	d24441efb8ba8f82e58a2e0acd3105bb96ab2a9c5f3731ab409a081735b0b714	d24441efb8ba8f82e58a2e0acd3105bb96ab2a9c5f3731ab409a081735b0b714	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Mappings/NotificationMappings.cs	73b8ef323dcbac9771ee1ee1aa9438e137d28d9b7459bb0aa2483f10392f3832	73b8ef323dcbac9771ee1ee1aa9438e137d28d9b7459bb0aa2483f10392f3832	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Queries/GetUnreadCount/GetUnreadCountHandler.cs	7341f93e51e138c4c57160d0ece162e510f3cf766b87aca94b8a8344cf267280	7341f93e51e138c4c57160d0ece162e510f3cf766b87aca94b8a8344cf267280	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Queries/GetUnreadCount/GetUnreadCountQuery.cs	6d50e36ad9ecfe2e79a3cad8ecbfd32f60f8ca2401c2c10d2f7b7092d2d6a31a	6d50e36ad9ecfe2e79a3cad8ecbfd32f60f8ca2401c2c10d2f7b7092d2d6a31a	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Queries/GetUserNotifications/GetUserNotificationsHandler.cs	614c3c54e42ba5aff87f57ece99ad538f815cda16ec152d2812a3a1e79f223a8	614c3c54e42ba5aff87f57ece99ad538f815cda16ec152d2812a3a1e79f223a8	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/InApp/Queries/GetUserNotifications/GetUserNotificationsQuery.cs	51c73ce8c2d00fbab5a5143a2ca28892bcc3ad5dbdf407eedfac5726513b1a93	51c73ce8c2d00fbab5a5143a2ca28892bcc3ad5dbdf407eedfac5726513b1a93	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Preferences/Commands/SetChannelEnabled/SetChannelEnabledCommand.cs	266dc3f517795a76bf22072527c16b201ea65e68bcfb82d4025950abf30e21c0	266dc3f517795a76bf22072527c16b201ea65e68bcfb82d4025950abf30e21c0	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Preferences/Commands/SetChannelEnabled/SetChannelEnabledHandler.cs	8018cc9755e1b8b045be53c3f6aab0e5fce9ab89eaa2dd3ac60b872663f9b2e4	8018cc9755e1b8b045be53c3f6aab0e5fce9ab89eaa2dd3ac60b872663f9b2e4	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Preferences/Commands/SetChannelEnabled/SetChannelEnabledValidator.cs	d02dbb6d8dfbdd668036d97ca067dc0f68be1131eb21e673498bf2d7a38d9caa	d02dbb6d8dfbdd668036d97ca067dc0f68be1131eb21e673498bf2d7a38d9caa	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Preferences/DTOs/UserNotificationSettingsDto.cs	0ec570526bdfe2504e062939295e0315979478afdcc4e0611b6a1b825e9839b0	0ec570526bdfe2504e062939295e0315979478afdcc4e0611b6a1b825e9839b0	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Preferences/Queries/GetUserNotificationSettings/GetUserNotificationSettingsHandler.cs	aa7c4a0e9c87fb87c2460c5ec9e7275227ef9cd1650c2be68a6076431f7d335f	aa7c4a0e9c87fb87c2460c5ec9e7275227ef9cd1650c2be68a6076431f7d335f	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Preferences/Queries/GetUserNotificationSettings/GetUserNotificationSettingsQuery.cs	d9a17d1ac637d01793d837f6a87efe32545842dc7fddbe916410df3ef2d626b5	d9a17d1ac637d01793d837f6a87efe32545842dc7fddbe916410df3ef2d626b5	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/DeliverPush/DeliverPushCommand.cs	37120f8ec7a8fa7ba1735a25341e87653303d73e3b7ae9ec575199e7a2ad75b1	37120f8ec7a8fa7ba1735a25341e87653303d73e3b7ae9ec575199e7a2ad75b1	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/DeliverPush/DeliverPushHandler.cs	b00c5da53d1fb07c4209599401a154bc307bb0cc44aac85dd48dfa2417749770	b00c5da53d1fb07c4209599401a154bc307bb0cc44aac85dd48dfa2417749770	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/DeregisterDevice/DeregisterDeviceCommand.cs	238e12f84aadb48f6433a028f04ae8af94d045151c412ab06a1d2a2c8dd7fc68	238e12f84aadb48f6433a028f04ae8af94d045151c412ab06a1d2a2c8dd7fc68	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/DeregisterDevice/DeregisterDeviceHandler.cs	581a10253f567aae91bad755c8a54030d3212b27d16f4240bab66e6e0f006a6f	581a10253f567aae91bad755c8a54030d3212b27d16f4240bab66e6e0f006a6f	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/DeregisterDevice/DeregisterDeviceValidator.cs	b07ea7d46c1683f0b0090fdc691b30afd20d81100e3f708cc5392b24cbe545fa	b07ea7d46c1683f0b0090fdc691b30afd20d81100e3f708cc5392b24cbe545fa	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/RegisterDevice/RegisterDeviceCommand.cs	a5cc2113d68483f89c516178db5e35f9e4306774c5731b3207b84e2993430268	a5cc2113d68483f89c516178db5e35f9e4306774c5731b3207b84e2993430268	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/RegisterDevice/RegisterDeviceHandler.cs	19ccfb0ecdf58b53150920d142dd559197d945e101005ce5e7432a97cf42fdf4	19ccfb0ecdf58b53150920d142dd559197d945e101005ce5e7432a97cf42fdf4	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/RegisterDevice/RegisterDeviceValidator.cs	2ed9e1f050dc0e384ec0b986da18620c4ee4be2d4675ebb389834101dc5f3917	2ed9e1f050dc0e384ec0b986da18620c4ee4be2d4675ebb389834101dc5f3917	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/RemoveTenantPushConfig/RemoveTenantPushConfigCommand.cs	52a3e18e3f8c820c243a9056286e18c32cadd458603172e9d055048f48819417	52a3e18e3f8c820c243a9056286e18c32cadd458603172e9d055048f48819417	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/RemoveTenantPushConfig/RemoveTenantPushConfigHandler.cs	9ae5bb7f3289307eda776cae9bb15574ee9fe5541789a8e51e73e703cdb02f02	9ae5bb7f3289307eda776cae9bb15574ee9fe5541789a8e51e73e703cdb02f02	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/SendPush/SendPushCommand.cs	eec84edb37949c3d48333d4b0257afc3f665538cdd5e20a3b70e55e75fdb7209	eec84edb37949c3d48333d4b0257afc3f665538cdd5e20a3b70e55e75fdb7209	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/SendPush/SendPushHandler.cs	4b9b82b23d2feabd0fc77d7635881e06de47b7e7fa073b169c1f0203207174d8	4b9b82b23d2feabd0fc77d7635881e06de47b7e7fa073b169c1f0203207174d8	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/SendPush/SendPushValidator.cs	8f68c9903deac71366f5f6c20e665acf50064b621ccab9776845c1ce58fe0fdc	8f68c9903deac71366f5f6c20e665acf50064b621ccab9776845c1ce58fe0fdc	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/SetTenantPushEnabled/SetTenantPushEnabledCommand.cs	a482a626892901bfdd2282d4d8c1521d9eeaac29adc2b7696cf31691871dbd74	a482a626892901bfdd2282d4d8c1521d9eeaac29adc2b7696cf31691871dbd74	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/SetTenantPushEnabled/SetTenantPushEnabledHandler.cs	17affe2c4fc306b632e5f44b564b25d94d23528ad349f5e6c2afacc0887d4a23	17affe2c4fc306b632e5f44b564b25d94d23528ad349f5e6c2afacc0887d4a23	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/SetTenantPushEnabled/SetTenantPushEnabledValidator.cs	0c273924395a883f1ed1d1bc274b2540f6182a626ba90c88e06b6a03442e6084	0c273924395a883f1ed1d1bc274b2540f6182a626ba90c88e06b6a03442e6084	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/UpsertTenantPushConfig/UpsertTenantPushConfigCommand.cs	da9bcb0d27c5baab8da0f9c378784b3688d427a3842b54fde4063e84cddff6b4	da9bcb0d27c5baab8da0f9c378784b3688d427a3842b54fde4063e84cddff6b4	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/UpsertTenantPushConfig/UpsertTenantPushConfigHandler.cs	377061c6f38a8b6fc5549ade57e86ddac8e36041a16e857da8488b4a34463fce	377061c6f38a8b6fc5549ade57e86ddac8e36041a16e857da8488b4a34463fce	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Commands/UpsertTenantPushConfig/UpsertTenantPushConfigValidator.cs	4a0489c4b3981660db9aa5b6d30323e069880ce8656c221dd6dc65f8f57af3ec	4a0489c4b3981660db9aa5b6d30323e069880ce8656c221dd6dc65f8f57af3ec	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/DTOs/DeviceRegistrationDto.cs	45cbc1b1f7a4549576193c6bfcbc41a70567694a9e334d6623dee911392c655b	45cbc1b1f7a4549576193c6bfcbc41a70567694a9e334d6623dee911392c655b	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/DTOs/TenantPushConfigDto.cs	c568a59a3fbbe6466686b27dfe5a9a6a8fe78739ff8fe3756dcb850acc527695	c568a59a3fbbe6466686b27dfe5a9a6a8fe78739ff8fe3756dcb850acc527695	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Interfaces/IDeviceRegistrationRepository.cs	b74044fc4d2caedb3db342024648bc0d9a89313bd1b6c7b87d92a5b45b8177c4	b74044fc4d2caedb3db342024648bc0d9a89313bd1b6c7b87d92a5b45b8177c4	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Interfaces/IPushCredentialEncryptor.cs	6b7f02d11c3dad303663db394bfee72bd0162cf39df49aa5324a95e8af9ceee0	6b7f02d11c3dad303663db394bfee72bd0162cf39df49aa5324a95e8af9ceee0	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Interfaces/IPushMessageRepository.cs	3443eeee312fd823f5a40a9535586b2d2bd8bbb87d9b9e5e476c062a5ae8ab4f	3443eeee312fd823f5a40a9535586b2d2bd8bbb87d9b9e5e476c062a5ae8ab4f	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Interfaces/IPushProvider.cs	6edbfcc95baf0ec412b331371e855d3b75467692a2f8458ecd2adc65a573cff9	6edbfcc95baf0ec412b331371e855d3b75467692a2f8458ecd2adc65a573cff9	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Interfaces/IPushProviderFactory.cs	08f40b9035566e4d1b35dd3c428be10d814331fe5d5cf541a72c1c476321c260	08f40b9035566e4d1b35dd3c428be10d814331fe5d5cf541a72c1c476321c260	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Interfaces/ITenantPushConfigurationRepository.cs	a5321fa5f2510c2ac48ddb7a3fb88f5b2ce95ed087b30470684e4f558c1d6801	a5321fa5f2510c2ac48ddb7a3fb88f5b2ce95ed087b30470684e4f558c1d6801	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Interfaces/IWebPushConfiguration.cs	d9a23a870ae1caeb64c4afc65531c810dc12f38ba4cd76453996e820244413f1	d9a23a870ae1caeb64c4afc65531c810dc12f38ba4cd76453996e820244413f1	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Queries/GetTenantPushConfig/GetTenantPushConfigHandler.cs	df14af5d3bbe4919ac854b6dcb0bf02c563157f4325a063ce6d729cef3864af7	df14af5d3bbe4919ac854b6dcb0bf02c563157f4325a063ce6d729cef3864af7	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Queries/GetTenantPushConfig/GetTenantPushConfigQuery.cs	af5f51fb25c2cfb2322bb16b83ffb279050f06bb697d9e72ee68876861fe04bc	af5f51fb25c2cfb2322bb16b83ffb279050f06bb697d9e72ee68876861fe04bc	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Queries/GetUserDevices/GetUserDevicesHandler.cs	538d57be215848163409aa9bf6a76c307afb7f36ef985a5faedbb393715b312b	538d57be215848163409aa9bf6a76c307afb7f36ef985a5faedbb393715b312b	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Push/Queries/GetUserDevices/GetUserDevicesQuery.cs	3726246f11d46f91ee5f80fc772c31d9c531f869aff89371172d0c706c5dc0d5	3726246f11d46f91ee5f80fc772c31d9c531f869aff89371172d0c706c5dc0d5	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Sms/Commands/SendSms/SendSmsCommand.cs	62481485951d8232fc68d6b4215931b6aaa01d20e0392878ca08e542a9e6be7f	62481485951d8232fc68d6b4215931b6aaa01d20e0392878ca08e542a9e6be7f	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Sms/Commands/SendSms/SendSmsHandler.cs	9f768adbbe4938d182d45f25d0b32de9671e05a782f0a1d40730913bbf2a9cbd	9f768adbbe4938d182d45f25d0b32de9671e05a782f0a1d40730913bbf2a9cbd	verified-no-comments		Roslyn C# trivia scan
api/src/Modules/Notifications/Wallow.Notifications.Application/Channels/Sms/Commands/SendSms/SendSmsValidator.cs	b9b328d68e68785ec49f7d572357fde4693662bf6521360aa8c61c23d5015b1a	b9b328d68e68785ec49f7d572357fde4693662bf6521360aa8c61c23d5015b1a	verified-no-comments		Roslyn C# trivia scan
